county,precinct,office,district,candidate,party,election_day,early_voting,mail,votes
Fountain,LOGAN 3,Attorney General,,Under Votes,,4,3,3,10
Fountain,LOGAN 3,Attorney General,,Over Votes,,0,0,0,0
Fountain,LOGAN 3,Attorney General,,Write-ins,,0,0,0,0
Fountain,LOGAN 3,U.S. House,4,JIM BAIRD,REP,306,128,48,482
Fountain,LOGAN 3,U.S. House,4,DERRICK HOLDER,DEM,63,51,36,150
Fountain,LOGAN 3,U.S. House,4,ASHLEY GROFF,LIB,13,3,1,17
Fountain,LOGAN 3,U.S. House,4,Under Votes,,3,3,4,10
Fountain,LOGAN 3,U.S. House,4,Over Votes,,0,0,0,0
Fountain,LOGAN 3,U.S. House,4,Write-ins,,0,0,0,0
Fountain,LOGAN 3,State House,13,MATTHEW (MATT) COMMONS,REP,318,143,55,516
Fountain,LOGAN 3,State House,13,EDWARD (ED) MOYER JR.,DEM,63,40,30,133
Fountain,LOGAN 3,State House,13,Under Votes,,4,2,4,10
Fountain,LOGAN 3,State House,13,Over Votes,,0,0,0,0
Fountain,LOGAN 3,State House,13,Write-ins,,0,0,0,0
Fountain,LOGAN 3,COUNTY AUDITOR,,KIM JOHNSON,REP,339,143,64,546
Fountain,LOGAN 3,COUNTY AUDITOR,,Under Votes,,46,42,25,113
Fountain,LOGAN 3,COUNTY AUDITOR,,Over Votes,,0,0,0,0
Fountain,LOGAN 3,COUNTY AUDITOR,,Write-ins,,0,0,0,0
Fountain,LOGAN 3,COUNTY TREASURER,,TIFFANY GRUBB-WELLS,REP,339,142,66,547
Fountain,LOGAN 3,COUNTY TREASURER,,Under Votes,,46,43,23,112
Fountain,LOGAN 3,COUNTY TREASURER,,Over Votes,,0,0,0,0
Fountain,LOGAN 3,COUNTY TREASURER,,Write-ins,,0,0,0,0
Fountain,LOGAN 3,COUNTY CORONER,,KAYLA A HOLT,REP,335,144,63,542
Fountain,LOGAN 3,COUNTY CORONER,,Under Votes,,50,41,26,117
Fountain,LOGAN 3,COUNTY CORONER,,Over Votes,,0,0,0,0
Fountain,LOGAN 3,COUNTY CORONER,,Write-ins,,0,0,0,0
Fountain,LOGAN 3,County Commissioner,1,AARON FRUITS,REP,286,124,48,458
Fountain,LOGAN 3,County Commissioner,1,KATHY POSTON,DEM,93,58,39,190
Fountain,LOGAN 3,County Commissioner,1,Under Votes,,6,3,2,11
Fountain,LOGAN 3,County Commissioner,1,Over Votes,,0,0,0,0
Fountain,LOGAN 3,County Commissioner,1,Write-ins,,0,0,0,0
Fountain,LOGAN 3,County Commissioner,2,KENNETH KW RICE,REP,258,116,44,418
Fountain,LOGAN 3,County Commissioner,2,LEXXI HADDOCK,DEM,119,64,42,225
Fountain,LOGAN 3,County Commissioner,2,Under Votes,,8,5,3,16
Fountain,LOGAN 3,County Commissioner,2,Over Votes,,0,0,0,0
Fountain,LOGAN 3,County Commissioner,2,Write-ins,,0,0,0,0
Fountain,LOGAN 3,"COUNTY COUNCIL, AT LARGE",,KELLY CARLSON,REP,246,121,45,412
Fountain,LOGAN 3,"COUNTY COUNCIL, AT LARGE",,JEFFREY C CARVER,REP,209,86,36,331
Fountain,LOGAN 3,"COUNTY COUNCIL, AT LARGE",,TODD HEGG,REP,190,86,35,311
Fountain,LOGAN 3,"COUNTY COUNCIL, AT LARGE",,MARK BERTOLINO,DEM,56,37,22,115
Fountain,LOGAN 3,"COUNTY COUNCIL, AT LARGE",,TOM BOOE,DEM,84,48,40,172
Fountain,LOGAN 3,"COUNTY COUNCIL, AT LARGE",,CRAIG VANHOOK,DEM,58,44,25,127
Fountain,LOGAN 3,"COUNTY COUNCIL, AT LARGE",,Under Votes,,312,133,64,509
Fountain,LOGAN 3,"COUNTY COUNCIL, AT LARGE",,Over Votes,,0,0,0,0
Fountain,LOGAN 3,"COUNTY COUNCIL, AT LARGE",,Write-ins,,0,0,0,0
Fountain,LOGAN 3,"CITY COMMON COUNCIL, DISTRICT 3",,NATHAN MAUS,REP,347,155,68,570
Fountain,LOGAN 3,"CITY COMMON COUNCIL, DISTRICT 3",,Under Votes,,38,30,21,89
Fountain,LOGAN 3,"CITY COMMON COUNCIL, DISTRICT 3",,Over Votes,,0,0,0,0
Fountain,LOGAN 3,"CITY COMMON COUNCIL, DISTRICT 3",,Write-ins,,0,0,0,0
Fountain,LOGAN 3,"CITY COMMON COUNCIL, DISTRICT 5",,JOHNNY SMITH,REP,312,129,57,498
Fountain,LOGAN 3,"CITY COMMON COUNCIL, DISTRICT 5",,Under Votes,,73,56,32,161
Fountain,LOGAN 3,"CITY COMMON COUNCIL, DISTRICT 5",,Over Votes,,0,0,0,0
Fountain,LOGAN 3,"CITY COMMON COUNCIL, DISTRICT 5",,Write-ins,,0,0,0,0
Fountain,LOGAN 3,"SCHOOL BOARD MEMBER FOUNTAIN ATTICA SCHOOL BOARD, CITY OF ATTICA - Vote for two (2) only",,CHRISTOPHER W GAYLER,NON,265,116,61,442
Fountain,LOGAN 3,"SCHOOL BOARD MEMBER FOUNTAIN ATTICA SCHOOL BOARD, CITY OF ATTICA - Vote for two (2) only",,CHRIS VAN DE WATER,NON,185,93,42,320
Fountain,LOGAN 3,"SCHOOL BOARD MEMBER FOUNTAIN ATTICA SCHOOL BOARD, CITY OF ATTICA - Vote for two (2) only",,Under Votes,,320,161,75,556
Fountain,LOGAN 3,"SCHOOL BOARD MEMBER FOUNTAIN ATTICA SCHOOL BOARD, CITY OF ATTICA - Vote for two (2) only",,Over Votes,,0,0,0,0
Fountain,LOGAN 3,"SCHOOL BOARD MEMBER FOUNTAIN ATTICA SCHOOL BOARD, CITY OF ATTICA - Vote for two (2) only",,Write-ins,,0,0,0,0
Fountain,LOGAN 3,"SCHOOL BOARD MEMBER FOUNTAIN ATTICA SCHOOL BOARD, LOGAN",,LAURA PIERCE,NON,292,121,57,470
Fountain,LOGAN 3,"SCHOOL BOARD MEMBER FOUNTAIN ATTICA SCHOOL BOARD, LOGAN",,Under Votes,,93,64,32,189
Fountain,LOGAN 3,"SCHOOL BOARD MEMBER FOUNTAIN ATTICA SCHOOL BOARD, LOGAN",,Over Votes,,0,0,0,0
Fountain,LOGAN 3,"SCHOOL BOARD MEMBER FOUNTAIN ATTICA SCHOOL BOARD, LOGAN",,Write-ins,,0,0,0,0
Fountain,LOGAN 3,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,YES,,212,98,48,358
Fountain,LOGAN 3,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,NO,,121,49,20,190
Fountain,LOGAN 3,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,Under Votes,,52,38,21,111
Fountain,LOGAN 3,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,Over Votes,,0,0,0,0
Fountain,LOGAN 3,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,Write-ins,,0,0,0,0
Fountain,LOGAN 3,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,YES,,209,100,43,352
Fountain,LOGAN 3,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,NO,,114,48,22,184
Fountain,LOGAN 3,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,Under Votes,,62,37,24,123
Fountain,LOGAN 3,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,Over Votes,,0,0,0,0
Fountain,LOGAN 3,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,Write-ins,,0,0,0,0
Fountain,LOGAN 3,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,YES,,212,101,44,357
Fountain,LOGAN 3,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,NO,,111,48,23,182
Fountain,LOGAN 3,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,Under Votes,,62,36,22,120
Fountain,LOGAN 3,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,Over Votes,,0,0,0,0
Fountain,LOGAN 3,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,Write-ins,,0,0,0,0
Fountain,LOGAN 3,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,YES,,216,93,44,353
Fountain,LOGAN 3,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,NO,,109,50,21,180
Fountain,LOGAN 3,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,Under Votes,,60,42,24,126
Fountain,LOGAN 3,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,Over Votes,,0,0,0,0
Fountain,LOGAN 3,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,Write-ins,,0,0,0,0
Fountain,LOGAN 3,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,YES,,213,97,45,355
Fountain,LOGAN 3,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,NO,,114,48,21,183
Fountain,LOGAN 3,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,Under Votes,,58,40,23,121
Fountain,LOGAN 3,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,Over Votes,,0,0,0,0
Fountain,LOGAN 3,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,Write-ins,,0,0,0,0
Fountain,MILLCREEK,Registered Voters,,,,,,,1029
Fountain,MILLCREEK,Ballots Cast,,,,,,,628
Fountain,MILLCREEK,Straight Party,,REPUBLICAN PARTY,REP,278,41,41,360
Fountain,MILLCREEK,Straight Party,,DEMOCRATIC PARTY,DEM,34,3,17,54
Fountain,MILLCREEK,Straight Party,,LIBERTARIAN PARTY,LIB,5,0,0,5
Fountain,MILLCREEK,Straight Party,,WE THE PEOPLE PARTY,WTP,8,2,0,10
Fountain,MILLCREEK,Straight Party,,Under Votes,,146,18,35,199
Fountain,MILLCREEK,Straight Party,,Over Votes,,0,0,0,0
Fountain,MILLCREEK,Straight Party,,Write-ins,,0,0,0,0
Fountain,MILLCREEK,PUBLIC QUESTION #1,,YES,,235,19,38,292
Fountain,MILLCREEK,PUBLIC QUESTION #1,,NO,,182,36,36,254
Fountain,MILLCREEK,PUBLIC QUESTION #1,,Under Votes,,54,9,19,82
Fountain,MILLCREEK,PUBLIC QUESTION #1,,Over Votes,,0,0,0,0
Fountain,MILLCREEK,PUBLIC QUESTION #1,,Write-ins,,0,0,0,0
Fountain,MILLCREEK,President,,Donald J. Trump,REP,406,57,64,527
Fountain,MILLCREEK,President,,Kamala D. Harris,DEM,55,5,26,86
Fountain,MILLCREEK,President,,Chase Oliver,LIB,4,2,0,6
Fountain,MILLCREEK,President,,Robert F. Kennedy Jr.,WTP,4,0,1,5
Fountain,MILLCREEK,President,,Andre Ramon McNeil Sr.,,0,0,0,0
Fountain,MILLCREEK,President,,Carol Asher,,0,0,0,0
Fountain,MILLCREEK,President,,Cherunda Lyn Fox,,0,0,0,0
Fountain,MILLCREEK,President,,Cornel West,,0,0,0,0
Fountain,MILLCREEK,President,,Doug Jenkins,,0,0,0,0
Fountain,MILLCREEK,President,,Paij Boring,,0,0,0,0
Fountain,MILLCREEK,President,,Peter Sonski,,0,0,0,0
Fountain,MILLCREEK,President,,Shondra Irving,,0,0,0,0
Fountain,MILLCREEK,President,,Susan Maude Buchser,,0,0,0,0
Fountain,MILLCREEK,President,,Tom Hoefling,,0,0,0,0
Fountain,MILLCREEK,President,,William Cody Nalbach,,0,0,0,0
Fountain,MILLCREEK,President,,Under Votes,,2,0,2,4
Fountain,MILLCREEK,President,,Over Votes,,0,0,0,0
Fountain,MILLCREEK,President,,Write-ins,,0,0,0,0
Fountain,MILLCREEK,U.S. Senate,,JIM BANKS,REP,392,55,64,511
Fountain,MILLCREEK,U.S. Senate,,VALERIE McCRAY,DEM,56,7,25,88
Fountain,MILLCREEK,U.S. Senate,,ANDREW HORNING,LIB,18,1,1,20
Fountain,MILLCREEK,U.S. Senate,,Antonio Xavier Alvarez,,0,0,0,0
Fountain,MILLCREEK,U.S. Senate,,Phillip D. Beachy (Phil),,0,0,0,0
Fountain,MILLCREEK,U.S. Senate,,Under Votes,,5,1,3,9
Fountain,MILLCREEK,U.S. Senate,,Over Votes,,0,0,0,0
Fountain,MILLCREEK,U.S. Senate,,Write-ins,,0,0,0,0
Fountain,MILLCREEK,Governor,,MIKE BRAUN MICAH BECKWITH,REP,356,53,59,468
Fountain,MILLCREEK,Governor,,JENNIFER G. McCORMICK TERRY GOODIN,DEM,67,8,28,103
Fountain,MILLCREEK,Governor,,DONALD RAINWATER TONYA HUDSON,LIB,44,3,4,51
Fountain,MILLCREEK,Governor,,Christopher Ryan Stried,,0,0,0,0
Fountain,MILLCREEK,Governor,,Under Votes,,4,0,2,6
Fountain,MILLCREEK,Governor,,Over Votes,,0,0,0,0
Fountain,MILLCREEK,Governor,,Write-ins,,0,0,0,0
Fountain,MILLCREEK,Attorney General,,TODD ROKITA,REP,392,54,65,511
Fountain,MILLCREEK,Attorney General,,DESTINY WELLS,DEM,72,9,24,105
Fountain,MILLCREEK,Attorney General,,Under Votes,,7,1,4,12
Fountain,MILLCREEK,Attorney General,,Over Votes,,0,0,0,0
Fountain,MILLCREEK,Attorney General,,Write-ins,,0,0,0,0
Fountain,MILLCREEK,U.S. House,8,MARK MESSMER,REP,395,55,61,511
Fountain,MILLCREEK,U.S. House,8,ERIK HURT,DEM,56,6,28,90
Fountain,MILLCREEK,U.S. House,8,K RICHARD FITZLAFF,LIB,12,2,1,15
Fountain,MILLCREEK,U.S. House,8,Under Votes,,8,1,3,12
Fountain,MILLCREEK,U.S. House,8,Over Votes,,0,0,0,0
Fountain,MILLCREEK,U.S. House,8,Write-ins,,0,0,0,0
Fountain,MILLCREEK,State House,42,ALAN MORRISON,REP,419,60,69,548
Fountain,MILLCREEK,State House,42,Under Votes,,52,4,24,80
Fountain,MILLCREEK,State House,42,Over Votes,,0,0,0,0
Fountain,MILLCREEK,State House,42,Write-ins,,0,0,0,0
Fountain,MILLCREEK,COUNTY AUDITOR,,KIM JOHNSON,REP,418,58,69,545
Fountain,MILLCREEK,COUNTY AUDITOR,,Under Votes,,53,6,24,83
Fountain,MILLCREEK,COUNTY AUDITOR,,Over Votes,,0,0,0,0
Fountain,MILLCREEK,COUNTY AUDITOR,,Write-ins,,0,0,0,0
Fountain,MILLCREEK,COUNTY TREASURER,,TIFFANY GRUBB-WELLS,REP,420,57,68,545
Fountain,MILLCREEK,COUNTY TREASURER,,Under Votes,,51,7,25,83
Fountain,MILLCREEK,COUNTY TREASURER,,Over Votes,,0,0,0,0
Fountain,MILLCREEK,COUNTY TREASURER,,Write-ins,,0,0,0,0
Fountain,MILLCREEK,COUNTY CORONER,,KAYLA A HOLT,REP,414,58,70,542
Fountain,MILLCREEK,COUNTY CORONER,,Under Votes,,57,6,23,86
Fountain,MILLCREEK,COUNTY CORONER,,Over Votes,,0,0,0,0
Fountain,MILLCREEK,COUNTY CORONER,,Write-ins,,0,0,0,0
Fountain,MILLCREEK,County Commissioner,1,AARON FRUITS,REP,394,56,67,517
Fountain,MILLCREEK,County Commissioner,1,KATHY POSTON,DEM,68,7,24,99
Fountain,MILLCREEK,County Commissioner,1,Under Votes,,9,1,2,12
Fountain,MILLCREEK,County Commissioner,1,Over Votes,,0,0,0,0
Fountain,MILLCREEK,County Commissioner,1,Write-ins,,0,0,0,0
Fountain,MILLCREEK,County Commissioner,2,KENNETH KW RICE,REP,395,54,61,510
Fountain,MILLCREEK,County Commissioner,2,LEXXI HADDOCK,DEM,67,7,28,102
Fountain,MILLCREEK,County Commissioner,2,Under Votes,,9,3,4,16
Fountain,MILLCREEK,County Commissioner,2,Over Votes,,0,0,0,0
Fountain,MILLCREEK,County Commissioner,2,Write-ins,,0,0,0,0
Fountain,MILLCREEK,"COUNTY COUNCIL, AT LARGE",,KELLY CARLSON,REP,271,42,53,366
Fountain,MILLCREEK,"COUNTY COUNCIL, AT LARGE",,JEFFREY C CARVER,REP,310,38,50,398
Fountain,MILLCREEK,"COUNTY COUNCIL, AT LARGE",,TODD HEGG,REP,238,36,46,320
Fountain,MILLCREEK,"COUNTY COUNCIL, AT LARGE",,MARK BERTOLINO,DEM,53,3,18,74
Fountain,MILLCREEK,"COUNTY COUNCIL, AT LARGE",,TOM BOOE,DEM,98,13,25,136
Fountain,MILLCREEK,"COUNTY COUNCIL, AT LARGE",,CRAIG VANHOOK,DEM,48,6,20,74
Fountain,MILLCREEK,"COUNTY COUNCIL, AT LARGE",,Under Votes,,395,54,64,513
Fountain,MILLCREEK,"COUNTY COUNCIL, AT LARGE",,Over Votes,,0,0,1,1
Fountain,MILLCREEK,"COUNTY COUNCIL, AT LARGE",,Write-ins,,0,0,0,0
Fountain,MILLCREEK,"SCHOOL BOARD MEMBER SOUTHEAST FOUNTAIN SCHOOL BOARD, CAIN",,JOSHUA J FOXWORTHY,NON,348,45,62,455
Fountain,MILLCREEK,"SCHOOL BOARD MEMBER SOUTHEAST FOUNTAIN SCHOOL BOARD, CAIN",,Under Votes,,123,19,31,173
Fountain,MILLCREEK,"SCHOOL BOARD MEMBER SOUTHEAST FOUNTAIN SCHOOL BOARD, CAIN",,Over Votes,,0,0,0,0
Fountain,MILLCREEK,"SCHOOL BOARD MEMBER SOUTHEAST FOUNTAIN SCHOOL BOARD, CAIN",,Write-ins,,0,0,0,0
Fountain,MILLCREEK,"SCHOOL BOARD MEMBER SOUTHEAST FOUNTAIN SCHOOL BOARD, JACKSON",,TYLER BOWLING,NON,284,33,39,356
Fountain,MILLCREEK,"SCHOOL BOARD MEMBER SOUTHEAST FOUNTAIN SCHOOL BOARD, JACKSON",,AMY J MUSSER,NON,102,13,24,139
Fountain,MILLCREEK,"SCHOOL BOARD MEMBER SOUTHEAST FOUNTAIN SCHOOL BOARD, JACKSON",,Under Votes,,85,18,30,133
Fountain,MILLCREEK,"SCHOOL BOARD MEMBER SOUTHEAST FOUNTAIN SCHOOL BOARD, JACKSON",,Over Votes,,0,0,0,0
Fountain,MILLCREEK,"SCHOOL BOARD MEMBER SOUTHEAST FOUNTAIN SCHOOL BOARD, JACKSON",,Write-ins,,0,0,0,0
Fountain,MILLCREEK,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,YES,,250,31,29,310
Fountain,MILLCREEK,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,NO,,139,18,30,187
Fountain,MILLCREEK,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,Under Votes,,82,15,34,131
Fountain,MILLCREEK,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,Over Votes,,0,0,0,0
Fountain,MILLCREEK,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,Write-ins,,0,0,0,0
Fountain,MILLCREEK,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,YES,,250,29,33,312
Fountain,MILLCREEK,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,NO,,129,17,24,170
Fountain,MILLCREEK,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,Under Votes,,92,18,36,146
Fountain,MILLCREEK,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,Over Votes,,0,0,0,0
Fountain,MILLCREEK,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,Write-ins,,0,0,0,0
Fountain,MILLCREEK,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,YES,,241,29,33,303
Fountain,MILLCREEK,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,NO,,129,17,25,171
Fountain,MILLCREEK,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,Under Votes,,101,18,35,154
Fountain,MILLCREEK,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,Over Votes,,0,0,0,0
Fountain,MILLCREEK,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,Write-ins,,0,0,0,0
Fountain,MILLCREEK,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,YES,,247,31,36,314
Fountain,MILLCREEK,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,NO,,124,14,23,161
Fountain,MILLCREEK,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,Under Votes,,100,19,34,153
Fountain,MILLCREEK,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,Over Votes,,0,0,0,0
Fountain,MILLCREEK,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,Write-ins,,0,0,0,0
Fountain,MILLCREEK,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,YES,,244,30,30,304
Fountain,MILLCREEK,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,NO,,126,17,25,168
Fountain,MILLCREEK,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,Under Votes,,101,17,38,156
Fountain,MILLCREEK,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,Over Votes,,0,0,0,0
Fountain,MILLCREEK,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,Write-ins,,0,0,0,0
Fountain,RICHLAND 1,Registered Voters,,,,,,,335
Fountain,RICHLAND 1,Ballots Cast,,,,,,,233
Fountain,RICHLAND 1,Straight Party,,REPUBLICAN PARTY,REP,103,23,5,131
Fountain,RICHLAND 1,Straight Party,,DEMOCRATIC PARTY,DEM,10,6,0,16
Fountain,RICHLAND 1,Straight Party,,LIBERTARIAN PARTY,LIB,0,0,0,0
Fountain,RICHLAND 1,Straight Party,,WE THE PEOPLE PARTY,WTP,1,1,0,2
Fountain,RICHLAND 1,Straight Party,,Under Votes,,60,22,2,84
Fountain,RICHLAND 1,Straight Party,,Over Votes,,0,0,0,0
Fountain,RICHLAND 1,Straight Party,,Write-ins,,0,0,0,0
Fountain,RICHLAND 1,PUBLIC QUESTION #1,,YES,,70,25,4,99
Fountain,RICHLAND 1,PUBLIC QUESTION #1,,NO,,73,23,2,98
Fountain,RICHLAND 1,PUBLIC QUESTION #1,,Under Votes,,31,4,1,36
Fountain,RICHLAND 1,PUBLIC QUESTION #1,,Over Votes,,0,0,0,0
Fountain,RICHLAND 1,PUBLIC QUESTION #1,,Write-ins,,0,0,0,0
Fountain,RICHLAND 1,President,,Donald J. Trump,REP,144,40,6,190
Fountain,RICHLAND 1,President,,Kamala D. Harris,DEM,24,10,1,35
Fountain,RICHLAND 1,President,,Chase Oliver,LIB,2,1,0,3
Fountain,RICHLAND 1,President,,Robert F. Kennedy Jr.,WTP,1,1,0,2
Fountain,RICHLAND 1,President,,Andre Ramon McNeil Sr.,,0,0,0,0
Fountain,RICHLAND 1,President,,Carol Asher,,0,0,0,0
Fountain,RICHLAND 1,President,,Cherunda Lyn Fox,,0,0,0,0
Fountain,RICHLAND 1,President,,Cornel West,,0,0,0,0
Fountain,RICHLAND 1,President,,Doug Jenkins,,0,0,0,0
Fountain,RICHLAND 1,President,,Paij Boring,,0,0,0,0
Fountain,RICHLAND 1,President,,Peter Sonski,,0,0,0,0
Fountain,RICHLAND 1,President,,Shondra Irving,,0,0,0,0
Fountain,RICHLAND 1,President,,Susan Maude Buchser,,0,0,0,0
Fountain,RICHLAND 1,President,,Tom Hoefling,,0,0,0,0
Fountain,RICHLAND 1,President,,William Cody Nalbach,,0,0,0,0
Fountain,RICHLAND 1,President,,Under Votes,,3,0,0,3
Fountain,RICHLAND 1,President,,Over Votes,,0,0,0,0
Fountain,RICHLAND 1,President,,Write-ins,,0,0,0,0
Fountain,RICHLAND 1,U.S. Senate,,JIM BANKS,REP,144,43,6,193
Fountain,RICHLAND 1,U.S. Senate,,VALERIE McCRAY,DEM,23,8,1,32
Fountain,RICHLAND 1,U.S. Senate,,ANDREW HORNING,LIB,6,1,0,7
Fountain,RICHLAND 1,U.S. Senate,,Antonio Xavier Alvarez,,0,0,0,0
Fountain,RICHLAND 1,U.S. Senate,,Phillip D. Beachy (Phil),,0,0,0,0
Fountain,RICHLAND 1,U.S. Senate,,Under Votes,,1,0,0,1
Fountain,RICHLAND 1,U.S. Senate,,Over Votes,,0,0,0,0
Fountain,RICHLAND 1,U.S. Senate,,Write-ins,,0,0,0,0
Fountain,RICHLAND 1,Governor,,MIKE BRAUN MICAH BECKWITH,REP,128,40,5,173
Fountain,RICHLAND 1,Governor,,JENNIFER G. McCORMICK TERRY GOODIN,DEM,29,10,1,40
Fountain,RICHLAND 1,Governor,,DONALD RAINWATER TONYA HUDSON,LIB,14,2,1,17
Fountain,RICHLAND 1,Governor,,Christopher Ryan Stried,,0,0,0,0
Fountain,RICHLAND 1,Governor,,Under Votes,,3,0,0,3
Fountain,RICHLAND 1,Governor,,Over Votes,,0,0,0,0
Fountain,RICHLAND 1,Governor,,Write-ins,,0,0,0,0
Fountain,RICHLAND 1,Attorney General,,TODD ROKITA,REP,144,39,6,189
Fountain,RICHLAND 1,Attorney General,,DESTINY WELLS,DEM,26,11,1,38
Fountain,RICHLAND 1,Attorney General,,Under Votes,,4,2,0,6
Fountain,RICHLAND 1,Attorney General,,Over Votes,,0,0,0,0
Fountain,RICHLAND 1,Attorney General,,Write-ins,,0,0,0,0
Fountain,RICHLAND 1,U.S. House,4,JIM BAIRD,REP,143,44,6,193
Fountain,RICHLAND 1,U.S. House,4,DERRICK HOLDER,DEM,22,7,1,30
Fountain,RICHLAND 1,U.S. House,4,ASHLEY GROFF,LIB,6,1,0,7
Fountain,RICHLAND 1,U.S. House,4,Under Votes,,3,0,0,3
Fountain,RICHLAND 1,U.S. House,4,Over Votes,,0,0,0,0
Fountain,RICHLAND 1,U.S. House,4,Write-ins,,0,0,0,0
Fountain,RICHLAND 1,State House,13,MATTHEW (MATT) COMMONS,REP,147,45,6,198
Fountain,RICHLAND 1,State House,13,EDWARD (ED) MOYER JR.,DEM,23,6,1,30
Fountain,RICHLAND 1,State House,13,Under Votes,,4,1,0,5
Fountain,RICHLAND 1,State House,13,Over Votes,,0,0,0,0
Fountain,RICHLAND 1,State House,13,Write-ins,,0,0,0,0
Fountain,RICHLAND 1,COUNTY AUDITOR,,KIM JOHNSON,REP,156,42,7,205
Fountain,RICHLAND 1,COUNTY AUDITOR,,Under Votes,,18,10,0,28
Fountain,RICHLAND 1,COUNTY AUDITOR,,Over Votes,,0,0,0,0
Fountain,RICHLAND 1,COUNTY AUDITOR,,Write-ins,,0,0,0,0
Fountain,RICHLAND 1,COUNTY TREASURER,,TIFFANY GRUBB-WELLS,REP,157,42,7,206
Fountain,RICHLAND 1,COUNTY TREASURER,,Under Votes,,17,10,0,27
Fountain,RICHLAND 1,COUNTY TREASURER,,Over Votes,,0,0,0,0
Fountain,RICHLAND 1,COUNTY TREASURER,,Write-ins,,0,0,0,0
Fountain,RICHLAND 1,COUNTY CORONER,,KAYLA A HOLT,REP,153,43,7,203
Fountain,RICHLAND 1,COUNTY CORONER,,Under Votes,,21,9,0,30
Fountain,RICHLAND 1,COUNTY CORONER,,Over Votes,,0,0,0,0
Fountain,RICHLAND 1,COUNTY CORONER,,Write-ins,,0,0,0,0
Fountain,RICHLAND 1,County Commissioner,1,AARON FRUITS,REP,148,44,6,198
Fountain,RICHLAND 1,County Commissioner,1,KATHY POSTON,DEM,25,7,1,33
Fountain,RICHLAND 1,County Commissioner,1,Under Votes,,1,1,0,2
Fountain,RICHLAND 1,County Commissioner,1,Over Votes,,0,0,0,0
